frame,time
2141,71.320
2142,71.353
2143,71.387
2144,71.420
2145,71.453
2146,71.487
2147,71.520
2148,71.553
2149,71.587
2150,71.620
2151,71.653
2152,71.687
2153,71.720
2154,71.753
2155,71.787
2156,71.820
2157,71.853
2158,71.887
2159,71.920
2160,71.953
2161,71.987
2162,72.020
2163,72.053
2164,72.087
2165,72.120
2166,72.153
2167,72.187
2168,72.220
2169,72.253
2170,72.287
2171,72.320
2172,72.353
2173,72.387
2174,72.420
2175,72.453
2176,72.487
2177,72.520
2178,72.553
2179,72.587
2180,72.620
2181,72.653
2182,72.687
2183,72.720
2184,72.753
2185,72.787
2186,72.820
2187,72.853
2188,72.886
2189,72.920
2190,72.953
2191,72.986
2192,73.020
2193,73.053
2194,73.086
2195,73.120
2196,73.153
2197,73.186
2198,73.220
2199,73.253
2200,73.286
2201,73.320
2202,73.353
2203,73.386
2204,73.420
2205,73.453
2206,73.486
2207,73.520
2208,73.553
2209,73.586
2210,73.620
2211,73.653
2212,73.686
2213,73.720
2214,73.753
2215,73.786
2216,73.820
2217,73.853
2218,73.886
2219,73.920
2220,73.953
2221,73.986
2222,74.020
2223,74.053
2224,74.086
2225,74.120
2226,74.153
2227,74.186
2228,74.220
2229,74.253
2230,74.286
2231,74.320
2232,74.353
2233,74.386
2234,74.420
2235,74.453
2236,74.486
2237,74.520
2238,74.553
2239,74.586
2240,74.619
2241,74.653
2242,74.686
2243,74.719
2244,74.753
2245,74.786
2246,74.819
2247,74.853
2248,74.886
2249,74.919
2250,74.953
2251,74.986
2252,75.019
2253,75.053
2254,75.086
2255,75.119
2256,75.153
2257,75.186
2258,75.219
2259,75.253
2260,75.286
2261,75.319
2262,75.353
2263,75.386
2264,75.419
2265,75.453
2266,75.486
2267,75.519
2268,75.553
2269,75.586
2270,75.619
2271,75.653
2272,75.686
2273,75.719
2274,75.753
2275,75.786
2276,75.819
2277,75.853
2278,75.886
2279,75.919
2280,75.953
2281,75.986
2282,76.019
2283,76.053
2284,76.086
2285,76.119
2286,76.153
2287,76.186
2288,76.219
2289,76.253
2290,76.286
2291,76.319
2292,76.352
2293,76.386
2294,76.419
2295,76.452
2296,76.486
2297,76.519
2298,76.552
2299,76.586
2300,76.619
2301,76.652
2302,76.686
2303,76.719
2304,76.752
2305,76.786
2306,76.819
2307,76.852
2308,76.886
2309,76.919
2310,76.952
2311,76.986
2312,77.019
2313,77.052
2314,77.086
2315,77.119
2316,77.152
2317,77.186
2318,77.219
2319,77.252
2320,77.286
2321,77.319
2322,77.352
2323,77.386
2324,77.419
2325,77.452
2326,77.486
2327,77.519
2328,77.552
2329,77.586
2330,77.619
2331,77.652
2332,77.686
2333,77.719
2334,77.752
2335,77.786
2336,77.819
2337,77.852
2338,77.886
2339,77.919
2340,77.952
2341,77.986
2342,78.019
2343,78.052
2344,78.085
2345,78.119
2346,78.152
2347,78.185
2348,78.219
2349,78.252
2350,78.285
2351,78.319
2352,78.352
2353,78.385
2354,78.419
2355,78.452
2356,78.485
2357,78.519
2358,78.552
2359,78.585
2360,78.619
2361,78.652
2362,78.685
2363,78.719
2364,78.752
2365,78.785
2366,78.819
2367,78.852
2368,78.885
2369,78.919
2370,78.952
2371,78.985
2372,79.019
2373,79.052
2374,79.085
2375,79.119
2376,79.152
2377,79.185
2378,79.219
2379,79.252
2380,79.285
2381,79.319
2382,79.352
2383,79.385
2384,79.419
2385,79.452
2386,79.485
2387,79.519
2388,79.552
2389,79.585
2390,79.619
2391,79.652
2392,79.685
2393,79.719
2394,79.752
2395,79.785
2396,79.819
2397,79.852
2398,79.885
2399,79.918
2400,79.952
2401,79.985
2402,80.018
2403,80.052
2404,80.085
2405,80.118
2406,80.152
2407,80.185
2408,80.218
2409,80.252
2410,80.285
2411,80.318
2412,80.352
2413,80.385
2414,80.418
2415,80.452
2416,80.485
2417,80.518
2418,80.552
2419,80.585
2420,80.618
2421,80.652
2422,80.685
2423,80.718
2424,80.752
2425,80.785
2426,80.818
2427,80.852
2428,80.885
2429,80.918
2430,80.952
2431,80.985
2432,81.018
2433,81.052
2434,81.085
2435,81.118
2436,81.152
2437,81.185
2438,81.218
2439,81.252
2440,81.285
2441,81.318
2442,81.352
2443,81.385
2444,81.418
2445,81.452
2446,81.485
2447,81.518
2448,81.552
2449,81.585
2450,81.618
2451,81.651
2452,81.685
2453,81.718
2454,81.751
2455,81.785
2456,81.818
2457,81.851
2458,81.885
2459,81.918
2460,81.951
2461,81.985
2462,82.018
2463,82.051
2464,82.085
2465,82.118
2466,82.151
2467,82.185
2468,82.218
2469,82.251
2470,82.285
2471,82.318
2472,82.351
2473,82.385
2474,82.418
2475,82.451
2476,82.485
2477,82.518
2478,82.551
2479,82.585
2480,82.618
2481,82.651
2482,82.685
2483,82.718
2484,82.751
2485,82.785
2486,82.818
2487,82.851
2488,82.885
2489,82.918
2490,82.951
2491,82.985
2492,83.018
2493,83.051
2494,83.085
2495,83.118
2496,83.151
2497,83.185
2498,83.218
2499,83.251
2500,83.285
2501,83.318
2502,83.351
2503,83.384
2504,83.418
2505,83.451
2506,83.484
2507,83.518
2508,83.551
2509,83.584
2510,83.618
2511,83.651
2512,83.684
2513,83.718
2514,83.751
2515,83.784
2516,83.818
2517,83.851
2518,83.884
2519,83.918
2520,83.951
2521,83.984
2522,84.018
2523,84.051
2524,84.084
2525,84.118
2526,84.151
2527,84.184
2528,84.218
2529,84.251
2530,84.284
2531,84.318
2532,84.351
2533,84.384
2534,84.418
2535,84.451
2536,84.484
2537,84.518
2538,84.551
2539,84.584
2540,84.618
2541,84.651
2542,84.684
2543,84.718
2544,84.751
2545,84.784
2546,84.818
2547,84.851
2548,84.884
2549,84.918
2550,84.951
2551,84.984
2552,85.018
2553,85.051
2554,85.084
2555,85.117
2556,85.151
2557,85.184
2558,85.217
2559,85.251
2560,85.284
2561,85.317
2562,85.351
2563,85.384
2564,85.417
2565,85.451
2566,85.484
2567,85.517
2568,85.551
2569,85.584
2570,85.617
2571,85.651
2572,85.684
2573,85.717
2574,85.751
2575,85.784
2576,85.817
2577,85.851
2578,85.884
2579,85.917
2580,85.951
2581,85.984
2582,86.017
2583,86.051
2584,86.084
2585,86.117
2586,86.151
2587,86.184
2588,86.217
2589,86.251
2590,86.284
2591,86.317
2592,86.351
2593,86.384
2594,86.417
2595,86.451
2596,86.484
2597,86.517
2598,86.551
2599,86.584
2600,86.617
2601,86.651
2602,86.684
2603,86.717
2604,86.751
2605,86.784
2606,86.817
2607,86.850
2608,86.884
2609,86.917
2610,86.950
2611,86.984
2612,87.017
2613,87.050
2614,87.084
2615,87.117
2616,87.150
2617,87.184
2618,87.217
2619,87.250
2620,87.284
2621,87.317
2622,87.350
2623,87.384
2624,87.417
2625,87.450
2626,87.484
2627,87.517
2628,87.550
2629,87.584
2630,87.617
2631,87.650
2632,87.684
2633,87.717
2634,87.750
2635,87.784
2636,87.817
2637,87.850
2638,87.884
2639,87.917
2640,87.950
2641,87.984
2642,88.017
2643,88.050
2644,88.084
2645,88.117
2646,88.150
2647,88.184
2648,88.217
2649,88.250
2650,88.284
2651,88.317
2652,88.350
2653,88.384
2654,88.417
2655,88.450
2656,88.484
2657,88.517
2658,88.550
2659,88.584
2660,88.617
2661,88.650
2662,88.683
2663,88.717
2664,88.750
2665,88.783
2666,88.817
2667,88.850
2668,88.883
2669,88.917
2670,88.950
2671,88.983
2672,89.017
2673,89.050
2674,89.083
2675,89.117
2676,89.150
2677,89.183
2678,89.217
2679,89.250
2680,89.283
2681,89.317
2682,89.350
2683,89.383
2684,89.417
2685,89.450
2686,89.483
2687,89.517
2688,89.550
2689,89.583
2690,89.617
2691,89.650
2692,89.683
2693,89.717
2694,89.750
2695,89.783
2696,89.817
2697,89.850
2698,89.883
2699,89.917
2700,89.950
2701,89.983
2702,90.017
2703,90.050
2704,90.083
2705,90.117
2706,90.150
2707,90.183
2708,90.217
2709,90.250
2710,90.283
2711,90.317
2712,90.350
2713,90.383
2714,90.416
2715,90.450
2716,90.483
2717,90.516
2718,90.550
2719,90.583
2720,90.616
2721,90.650
2722,90.683
2723,90.716
2724,90.750
2725,90.783
2726,90.816
2727,90.850
2728,90.883
2729,90.916
2730,90.950
2731,90.983
2732,91.016
2733,91.050
2734,91.083
2735,91.116
2736,91.150
2737,91.183
2738,91.216
2739,91.250
2740,91.283
2741,91.316
2742,91.350
2743,91.383
2744,91.416
2745,91.450
2746,91.483
2747,91.516
2748,91.550
2749,91.583
2750,91.616
2751,91.650
2752,91.683
2753,91.716
2754,91.750
2755,91.783
2756,91.816
2757,91.850
2758,91.883
2759,91.916
2760,91.950
2761,91.983
2762,92.016
2763,92.050
2764,92.083
2765,92.116
2766,92.149
2767,92.183
2768,92.216
2769,92.249
2770,92.283
2771,92.316
2772,92.349
2773,92.383
2774,92.416
2775,92.449
2776,92.483
2777,92.516
2778,92.549
2779,92.583
2780,92.616
2781,92.649
2782,92.683
2783,92.716
2784,92.749
2785,92.783
2786,92.816
2787,92.849
2788,92.883
2789,92.916
2790,92.949
2791,92.983
2792,93.016
2793,93.049
2794,93.083
2795,93.116
2796,93.149
2797,93.183
2798,93.216
2799,93.249
2800,93.283
2801,93.316
2802,93.349
2803,93.383
2804,93.416
2805,93.449
2806,93.483
2807,93.516
2808,93.549
2809,93.583
2810,93.616
2811,93.649
2812,93.683
2813,93.716
2814,93.749
2815,93.783
2816,93.816
2817,93.849
2818,93.882
2819,93.916
2820,93.949
2821,93.982
2822,94.016
2823,94.049
2824,94.082
2825,94.116
2826,94.149
2827,94.182
2828,94.216
2829,94.249
2830,94.282
2831,94.316
2832,94.349
2833,94.382
2834,94.416
2835,94.449
2836,94.482
2837,94.516
2838,94.549
2839,94.582
2840,94.616
2841,94.649
2842,94.682
2843,94.716
2844,94.749
2845,94.782
2846,94.816
2847,94.849
2848,94.882
2849,94.916
2850,94.949
2851,94.982
2852,95.016
2853,95.049
2854,95.082
2855,95.116
2856,95.149
2857,95.182
2858,95.216
2859,95.249
2860,95.282
2861,95.316
2862,95.349
2863,95.382
2864,95.416
2865,95.449
2866,95.482
2867,95.516
2868,95.549
2869,95.582
2870,95.615
2871,95.649
2872,95.682
2873,95.715
2874,95.749
2875,95.782
2876,95.815
2877,95.849
2878,95.882
2879,95.915
2880,95.949
2881,95.982
2882,96.015
2883,96.049
2884,96.082
2885,96.115
2886,96.149
2887,96.182
2888,96.215
2889,96.249
2890,96.282
2891,96.315
2892,96.349
2893,96.382
2894,96.415
2895,96.449
2896,96.482
2897,96.515
2898,96.549
2899,96.582
2900,96.615
2901,96.649
2902,96.682
2903,96.715
2904,96.749
2905,96.782
2906,96.815
2907,96.849
2908,96.882
2909,96.915
2910,96.949
2911,96.982
2912,97.015
2913,97.049
2914,97.082
2915,97.115
2916,97.149
2917,97.182
2918,97.215
2919,97.249
2920,97.282
2921,97.315
2922,97.349
2923,97.382
2924,97.415
2925,97.448
2926,97.482
2927,97.515
2928,97.548
2929,97.582
2930,97.615
2931,97.648
2932,97.682
2933,97.715
2934,97.748
2935,97.782
2936,97.815
2937,97.848
2938,97.882
2939,97.915
2940,97.948
2941,97.982
2942,98.015
2943,98.048
2944,98.082
2945,98.115
2946,98.148
2947,98.182
2948,98.215
2949,98.248
2950,98.282
2951,98.315
2952,98.348
2953,98.382
2954,98.415
2955,98.448
2956,98.482
2957,98.515
2958,98.548
2959,98.582
2960,98.615
2961,98.648
2962,98.682
2963,98.715
2964,98.748
2965,98.782
2966,98.815
2967,98.848
2968,98.882
2969,98.915
2970,98.948
2971,98.982
2972,99.015
2973,99.048
2974,99.082
2975,99.115
2976,99.148
2977,99.181
2978,99.215
2979,99.248
2980,99.281
2981,99.315
2982,99.348
2983,99.381
2984,99.415
2985,99.448
2986,99.481
2987,99.515
2988,99.548
2989,99.581
2990,99.615
2991,99.648
2992,99.681
2993,99.715
2994,99.748
2995,99.781
2996,99.815
2997,99.848
2998,99.881
2999,99.915
3000,99.948
3001,99.981
3002,100.015
3003,100.048
3004,100.081
3005,100.115
3006,100.148
3007,100.181
3008,100.215
3009,100.248
3010,100.281
3011,100.315
3012,100.348
3013,100.381
3014,100.415
3015,100.448
3016,100.481
3017,100.515
3018,100.548
3019,100.581
3020,100.615
3021,100.648
3022,100.681
3023,100.715
3024,100.748
3025,100.781
3026,100.815
3027,100.848
3028,100.881
3029,100.914
3030,100.948
3031,100.981
3032,101.014
3033,101.048
3034,101.081
3035,101.114
3036,101.148
3037,101.181
3038,101.214
3039,101.248
3040,101.281
3041,101.314
3042,101.348
3043,101.381
3044,101.414
3045,101.448
3046,101.481
3047,101.514
3048,101.548
3049,101.581
3050,101.614
3051,101.648
3052,101.681
3053,101.714
3054,101.748
3055,101.781
3056,101.814
3057,101.848
3058,101.881
3059,101.914
3060,101.948
3061,101.981
3062,102.014
3063,102.048
3064,102.081
3065,102.114
3066,102.148
3067,102.181
3068,102.214
3069,102.248
3070,102.281
3071,102.314
3072,102.348
3073,102.381
3074,102.414
3075,102.448
3076,102.481
3077,102.514
3078,102.548
3079,102.581
3080,102.614
3081,102.647
3082,102.681
3083,102.714
3084,102.747
3085,102.781
3086,102.814
3087,102.847
3088,102.881
3089,102.914
3090,102.947
3091,102.981
3092,103.014
3093,103.047
3094,103.081
3095,103.114
3096,103.147
3097,103.181
3098,103.214
3099,103.247
3100,103.281
3101,103.314
3102,103.347
3103,103.381
3104,103.414
3105,103.447
3106,103.481
3107,103.514
3108,103.547
3109,103.581
3110,103.614
3111,103.647
3112,103.681
3113,103.714
3114,103.747
3115,103.781
3116,103.814
3117,103.847
3118,103.881
3119,103.914
3120,103.947
3121,103.981
3122,104.014
3123,104.047
3124,104.081
3125,104.114
3126,104.147
3127,104.181
3128,104.214
3129,104.247
3130,104.281
3131,104.314
3132,104.347
3133,104.380
3134,104.414
3135,104.447
3136,104.480
3137,104.514
3138,104.547
3139,104.580
3140,104.614
3141,104.647
3142,104.680
3143,104.714
3144,104.747
3145,104.780
3146,104.814
3147,104.847
3148,104.880
3149,104.914
3150,104.947
3151,104.980
3152,105.014
3153,105.047
3154,105.080
3155,105.114
3156,105.147
3157,105.180
3158,105.214
3159,105.247
3160,105.280
3161,105.314
3162,105.347
3163,105.380
3164,105.414
3165,105.447
3166,105.480
3167,105.514
3168,105.547
3169,105.580
3170,105.614
3171,105.647
3172,105.680
3173,105.714
3174,105.747
3175,105.780
3176,105.814
3177,105.847
3178,105.880
3179,105.914
3180,105.947
3181,105.980
3182,106.014
3183,106.047
3184,106.080
3185,106.114
3186,106.147
3187,106.180
3188,106.213
3189,106.247
3190,106.280
3191,106.313
3192,106.347
3193,106.380
3194,106.413
3195,106.447
3196,106.480
3197,106.513
3198,106.547
3199,106.580
3200,106.613
3201,106.647
3202,106.680
3203,106.713
3204,106.747
3205,106.780
3206,106.813
3207,106.847
3208,106.880
3209,106.913
3210,106.947
3211,106.980
3212,107.013
3213,107.047
3214,107.080
3215,107.113
3216,107.147
3217,107.180
3218,107.213
3219,107.247
3220,107.280
3221,107.313
3222,107.347
3223,107.380
3224,107.413
3225,107.447
3226,107.480
3227,107.513
3228,107.547
3229,107.580
3230,107.613
3231,107.647
3232,107.680
3233,107.713
3234,107.747
3235,107.780
3236,107.813
3237,107.847
3238,107.880
3239,107.913
3240,107.946
3241,107.980
3242,108.013
3243,108.046
3244,108.080
3245,108.113
3246,108.146
3247,108.180
3248,108.213
3249,108.246
3250,108.280
3251,108.313
3252,108.346
3253,108.380
3254,108.413
3255,108.446
3256,108.480
3257,108.513
3258,108.546
3259,108.580
3260,108.613
3261,108.646
3262,108.680
3263,108.713
3264,108.746
3265,108.780
3266,108.813
3267,108.846
3268,108.880
3269,108.913
3270,108.946
3271,108.980
3272,109.013
3273,109.046
3274,109.080
3275,109.113
3276,109.146
3277,109.180
3278,109.213
3279,109.246
3280,109.280
3281,109.313
3282,109.346
3283,109.380
3284,109.413
3285,109.446
3286,109.480
3287,109.513
3288,109.546
3289,109.580
3290,109.613
3291,109.646
3292,109.679
3293,109.713
3294,109.746
3295,109.779
3296,109.813
3297,109.846
3298,109.879
3299,109.913
3300,109.946
3301,109.979
3302,110.013
3303,110.046
3304,110.079
3305,110.113
3306,110.146
3307,110.179
3308,110.213
3309,110.246
3310,110.279
3311,110.313
3312,110.346
3313,110.379
3314,110.413
3315,110.446
3316,110.479
3317,110.513
3318,110.546
3319,110.579
3320,110.613
3321,110.646
3322,110.679
3323,110.713
3324,110.746
3325,110.779
3326,110.813
3327,110.846
3328,110.879
3329,110.913
3330,110.946
3331,110.979
3332,111.013
3333,111.046
3334,111.079
3335,111.113
3336,111.146
3337,111.179
3338,111.213
3339,111.246
3340,111.279
3341,111.313
3342,111.346
3343,111.379
3344,111.412
3345,111.446
3346,111.479
3347,111.512
3348,111.546
3349,111.579
3350,111.612
3351,111.646
3352,111.679
3353,111.712
3354,111.746
3355,111.779
3356,111.812
3357,111.846
3358,111.879
3359,111.912
3360,111.946
3361,111.979
3362,112.012
3363,112.046
3364,112.079
3365,112.112
3366,112.146
3367,112.179
3368,112.212
3369,112.246
3370,112.279
3371,112.312
3372,112.346
3373,112.379
3374,112.412
3375,112.446
3376,112.479
3377,112.512
3378,112.546
3379,112.579
3380,112.612
3381,112.646
3382,112.679
3383,112.712
3384,112.746
3385,112.779
3386,112.812
3387,112.846
3388,112.879
3389,112.912
3390,112.946
3391,112.979
3392,113.012
3393,113.046
3394,113.079
3395,113.112
3396,113.146
3397,113.179
3398,113.212
3399,113.245
3400,113.279
3401,113.312
3402,113.345
3403,113.379
3404,113.412
3405,113.445
3406,113.479
3407,113.512
3408,113.545
3409,113.579
3410,113.612
3411,113.645
3412,113.679
3413,113.712
3414,113.745
3415,113.779
3416,113.812
3417,113.845
3418,113.879
3419,113.912
3420,113.945
3421,113.979
3422,114.012
3423,114.045
3424,114.079
3425,114.112
3426,114.145
3427,114.179
3428,114.212
3429,114.245
3430,114.279
3431,114.312
3432,114.345
3433,114.379
3434,114.412
3435,114.445
3436,114.479
3437,114.512
3438,114.545
3439,114.579
3440,114.612
3441,114.645
3442,114.679
3443,114.712
3444,114.745
3445,114.779
3446,114.812
3447,114.845
3448,114.879
3449,114.912
3450,114.945
3451,114.978
3452,115.012
3453,115.045
3454,115.078
3455,115.112
3456,115.145
3457,115.178
3458,115.212
3459,115.245
3460,115.278
3461,115.312
3462,115.345
3463,115.378
3464,115.412
3465,115.445
3466,115.478
3467,115.512
3468,115.545
3469,115.578
3470,115.612
3471,115.645
3472,115.678
3473,115.712
3474,115.745
3475,115.778
3476,115.812
3477,115.845
3478,115.878
3479,115.912
3480,115.945
3481,115.978
3482,116.012
3483,116.045
3484,116.078
3485,116.112
3486,116.145
3487,116.178
3488,116.212
3489,116.245
3490,116.278
3491,116.312
3492,116.345
3493,116.378
3494,116.412
3495,116.445
3496,116.478
3497,116.512
3498,116.545
3499,116.578
3500,116.612
3501,116.645
3502,116.678
3503,116.711
3504,116.745
3505,116.778
3506,116.811
3507,116.845
3508,116.878
3509,116.911
3510,116.945
3511,116.978
3512,117.011
3513,117.045
3514,117.078
3515,117.111
3516,117.145
3517,117.178
3518,117.211
3519,117.245
3520,117.278
3521,117.311
3522,117.345
3523,117.378
3524,117.411
3525,117.445
3526,117.478
3527,117.511
3528,117.545
3529,117.578
3530,117.611
3531,117.645
3532,117.678
3533,117.711
3534,117.745
3535,117.778
3536,117.811
3537,117.845
3538,117.878
3539,117.911
3540,117.945
3541,117.978
3542,118.011
3543,118.045
3544,118.078
3545,118.111
3546,118.145
3547,118.178
3548,118.211
3549,118.245
3550,118.278
3551,118.311
3552,118.345
3553,118.378
3554,118.411
3555,118.444
3556,118.478
3557,118.511
3558,118.544
3559,118.578
3560,118.611
3561,118.644
3562,118.678
3563,118.711
3564,118.744
3565,118.778
3566,118.811
3567,118.844
3568,118.878
3569,118.911
3570,118.944
3571,118.978
3572,119.011
3573,119.044
3574,119.078
3575,119.111
3576,119.144
3577,119.178
3578,119.211
3579,119.244
3580,119.278
3581,119.311
3582,119.344
3583,119.378
3584,119.411
3585,119.444
3586,119.478
3587,119.511
3588,119.544
3589,119.578
3590,119.611
3591,119.644
3592,119.678
3593,119.711
3594,119.744
3595,119.778
3596,119.811
3597,119.844
3598,119.878
3599,119.911
3600,119.944
3601,119.978
3602,120.011
3603,120.044
3604,120.078
3605,120.111
3606,120.144
3607,120.177
3608,120.211
3609,120.244
3610,120.277
3611,120.311
3612,120.344
3613,120.377
3614,120.411
3615,120.444
3616,120.477
3617,120.511
3618,120.544
3619,120.577
3620,120.611
3621,120.644
3622,120.677
3623,120.711
3624,120.744
3625,120.777
3626,120.811
3627,120.844
3628,120.877
3629,120.911
3630,120.944
3631,120.977
3632,121.011
3633,121.044
3634,121.077
3635,121.111
3636,121.144
3637,121.177
3638,121.211
3639,121.244
3640,121.277
3641,121.311
3642,121.344
3643,121.377
3644,121.411
3645,121.444
3646,121.477
3647,121.511
3648,121.544
3649,121.577
3650,121.611
3651,121.644
3652,121.677
3653,121.711
3654,121.744
3655,121.777
3656,121.811
3657,121.844
3658,121.877
3659,121.911
3660,121.944
3661,121.977
3662,122.010
3663,122.044
3664,122.077
3665,122.110
3666,122.144
3667,122.177
3668,122.210
3669,122.244
3670,122.277
3671,122.310
3672,122.344
3673,122.377
3674,122.410
3675,122.444
3676,122.477
3677,122.510
3678,122.544
3679,122.577
3680,122.610
3681,122.644
3682,122.677
3683,122.710
3684,122.744
3685,122.777
3686,122.810
3687,122.844
3688,122.877
3689,122.910
3690,122.944
3691,122.977
3692,123.010
3693,123.044
3694,123.077
3695,123.110
3696,123.144
3697,123.177
3698,123.210
3699,123.244
3700,123.277
3701,123.310
3702,123.344
3703,123.377
3704,123.410
3705,123.444
3706,123.477
3707,123.510
3708,123.544
3709,123.577
3710,123.610
3711,123.644
3712,123.677
3713,123.710
3714,123.743
3715,123.777
3716,123.810
3717,123.843
3718,123.877
3719,123.910
3720,123.943
3721,123.977
3722,124.010
3723,124.043
3724,124.077
3725,124.110
3726,124.143
3727,124.177
3728,124.210
3729,124.243
3730,124.277
3731,124.310
3732,124.343
3733,124.377
3734,124.410
3735,124.443
3736,124.477
3737,124.510
3738,124.543
3739,124.577
3740,124.610
3741,124.643
3742,124.677
3743,124.710
3744,124.743
3745,124.777
3746,124.810
3747,124.843
3748,124.877
3749,124.910
3750,124.943
3751,124.977
3752,125.010
3753,125.043
3754,125.077
3755,125.110
3756,125.143
3757,125.177
3758,125.210
3759,125.243
3760,125.277
3761,125.310
3762,125.343
3763,125.377
3764,125.410
3765,125.443
3766,125.476
3767,125.510
3768,125.543
3769,125.576
3770,125.610
3771,125.643
3772,125.676
3773,125.710
3774,125.743
3775,125.776
3776,125.810
3777,125.843
3778,125.876
3779,125.910
3780,125.943
3781,125.976
3782,126.010
3783,126.043
3784,126.076
3785,126.110
3786,126.143
3787,126.176
3788,126.210
3789,126.243
3790,126.276
3791,126.310
3792,126.343
3793,126.376
3794,126.410
3795,126.443
3796,126.476
3797,126.510
3798,126.543
3799,126.576
3800,126.610
